a,b,c,x,y,z
1.0,0.3,0.5108307516677699,0.3,0.5108307516677699,11.0
1.0,0.3,0.5167757896196359,0.3,0.5167757896196359,11.0
1.0,0.3,0.522790015802895,0.3,0.522790015802895,11.0
1.0,0.3,0.5288742354287842,0.3,0.5288742354287842,11.0
1.0,0.3,0.5350292630795728,0.3,0.5350292630795728,11.0
1.0,0.3,0.5412559228176216,0.3,0.5412559228176216,173.0
1.0,0.3,0.547555048295713,0.3,0.547555048295713,11.0
1.0,0.3,0.553927482868663,0.3,0.553927482868663,171.0
1.0,0.3,0.5603740797062347,0.3,0.5603740797062347,171.0
1.0,0.3,0.5668957019073629,0.3,0.5668957019073629,170.0
1.0,0.3,0.5734932226157106,0.3,0.5734932226157106,170.0
1.0,0.3,0.5801675251365692,0.3,0.5801675251365692,169.0
1.0,0.3,0.5869195030551191,0.3,0.5869195030551191,11.0
1.0,0.3,0.593750060356067,0.3,0.593750060356067,167.0
1.0,0.3,0.6006601115446754,0.3,0.6006601115446754,166.0
1.0,0.3,0.6076505817692001,0.3,0.6076505817692001,166.0
1.0,0.3,0.6147224069447541,0.3,0.6147224069447541,165.0
1.0,0.3,0.6218765338786113,0.3,0.6218765338786113,165.0
1.0,0.3,0.6291139203969697,0.3,0.6291139203969697,164.0
1.0,0.3,0.636435535473189,0.3,0.636435535473189,163.0
1.0,0.3,0.6438423593575212,0.3,0.6438423593575212,11.0
1.0,0.3,0.6513353837083512,0.3,0.6513353837083512,11.0
1.0,0.3,0.6589156117249637,0.3,0.6589156117249637,11.0
1.0,0.3,0.666584058281857,0.3,0.666584058281857,11.0
1.0,0.3,0.6743417500646176,0.3,0.6743417500646176,11.0
1.0,0.3,0.6821897257073783,0.3,0.6821897257073783,11.0
1.0,0.3,0.6901290359318754,0.3,0.6901290359318754,11.0
1.0,0.3,0.6981607436881225,0.3,0.6981607436881225,11.0
1.0,0.3,0.7062859242967252,0.3,0.7062859242967252,155.0
1.0,0.3,0.7145056655928474,0.3,0.7145056655928474,154.0
1.0,0.3,0.7228210680718574,0.3,0.7228210680718574,153.0
1.0,0.3,0.7312332450366661,0.3,0.7312332450366661,151.0
1.0,0.3,0.7397433227467809,0.3,0.7397433227467809,151.0
1.0,0.3,0.7483524405690948,0.3,0.7483524405690948,150.0
1.0,0.3,0.7570617511304297,0.3,0.7570617511304297,149.0
1.0,0.3,0.7658724204718551,0.3,0.7658724204718551,148.0
1.0,0.3,0.7747856282048027,0.3,0.7747856282048027,147.0
1.0,0.3,0.7838025676689985,0.3,0.7838025676689985,10.0
1.0,0.3,0.7929244460922314,0.3,0.7929244460922314,10.0
1.0,0.3,0.802152484751984,0.3,0.802152484751984,10.0
1.0,0.3,0.8114879191389404,0.3,0.8114879191389404,10.0
1.0,0.3,0.820931999122401,0.3,0.820931999122401,10.0
1.0,0.3,0.8304859891176196,0.3,0.8304859891176196,142.0
1.0,0.3,0.8401511682550891,0.3,0.8401511682550891,141.0
1.0,0.3,0.8499288305517972,0.3,0.8499288305517972,140.0
1.0,0.3,0.8598202850844752,0.3,0.8598202850844752,140.0
1.0,0.3,0.8698268561648629,0.3,0.8698268561648629,139.0
1.0,0.3,0.8799498835170133,0.3,0.8799498835170133,138.0
1.0,0.3,0.8901907224566606,0.3,0.8901907224566606,137.0
1.0,0.3,0.9005507440726767,0.3,0.9005507440726767,136.0
1.0,0.3,0.9110313354106373,0.3,0.9110313354106373,135.0
1.0,0.3,0.9216338996585272,0.3,0.9216338996585272,134.0
1.0,0.3,0.9323598563346038,0.3,0.9323598563346038,134.0
1.0,0.3,0.9432106414774498,0.3,0.9432106414774498,133.0
1.0,0.3,0.9541877078382356,0.3,0.9541877078382356,9.0
1.0,0.3,0.9652925250752208,0.3,0.9652925250752208,9.0
1.0,0.3,0.9765265799505173,0.3,0.9765265799505173,9.0
1.0,0.3,0.987891376529145,0.3,0.987891376529145,130.0
1.0,0.3,0.9993884363804019,0.3,0.9993884363804019,129.0
1.0,0.3,1.0110192987815783,0.3,1.0110192987815783,128.0
1.0,0.3,1.0227855209240435,0.3,1.0227855209240435,127.0
1.0,0.3,1.0346886781217273,0.3,1.0346886781217273,126.0
1.0,0.3,1.0467303640220318,0.3,1.0467303640220318,125.0
1.0,0.3,1.058912190819195,0.3,1.058912190819195,124.0
1.0,0.3,1.071235789470139,0.3,1.071235789470139,122.0
1.0,0.3,1.0837028099128292,0.3,1.0837028099128292,122.0
1.0,0.3,1.0963149212871768,0.3,1.0963149212871768,121.0
1.0,0.3,1.109073812158508,0.3,1.109073812158508,120.0
